# version=2017
 permID|provID     |  trkSub|mode|stn |prog|obsTime                 | ra        |dec        |rmsRA   |rmsDec  |rmsCorr|  astCat|mag  |rmsMag  |band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                                             
 136472|2005 FY9   | K05F09Y| CCD|204 |    |2005-08-08T20:43:29.856Z|183.57333  |+29.83186  |        |        |       |  USNOB1|16.8 |        |   R|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|147 |    |2005-08-30T19:38:33.216Z|183.96988  |+29.57253  |        |        |       |   UCAC2|16.7 |        |   R|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|147 |    |2005-12-10T04:52:47.712Z|185.84921  |+29.27981  |        |        |       |   UCAC2|17   |        |   R|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|046 |    |2006-01-16T02:33:56.160Z|185.93258  |+29.61164  |        |        |       |  USNOA2|     |        |    |        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|046 |    |2006-01-16T02:36:37.728Z|185.93246  |+29.61158  |        |        |       |  USNOA2|     |        |    |        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|046 |    |2006-01-16T02:39:10.656Z|185.9325   |+29.61158  |        |        |       |  USNOA2|     |        |    |        |      |      |    |      |     |                                                    
 136472|2005 FY9   |  GBO003| CCD|H89 |    |2006-01-22T08:04:43.968Z|185.89954  |+29.67944  |        |        |       |  USNOB1|16.5 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   |  GBO003| CCD|H89 |    |2006-01-22T09:12:21.312Z|185.89925  |+29.68011  |        |        |       |  USNOB1|16.6 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   |  GBO003| CCD|H89 |    |2006-01-22T10:03:02.592Z|185.89908  |+29.68056  |        |        |       |  USNOB1|16.5 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T22:46:48.288Z|185.824    |+29.78622  |        |        |       |   UCAC2|16.7 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T22:47:51.360Z|185.82413  |+29.78606  |        |        |       |   UCAC2|17.1 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T22:48:53.568Z|185.82383  |+29.78611  |        |        |       |   UCAC2|16.6 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T22:50:58.848Z|185.82404  |+29.78625  |        |        |       |   UCAC2|16.6 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T22:53:04.992Z|185.82408  |+29.78617  |        |        |       |   UCAC2|16.7 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T22:54:07.200Z|185.82383  |+29.78628  |        |        |       |   UCAC2|16.9 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T22:55:10.272Z|185.82392  |+29.78633  |        |        |       |   UCAC2|16.8 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T22:57:15.552Z|185.824    |+29.78628  |        |        |       |   UCAC2|16.9 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T23:00:23.040Z|185.82387  |+29.78611  |        |        |       |   UCAC2|16.7 |        |   V|        |      |      |    |      |     |                                                    
