# version=2017
provID     |  trkSub|mode|stn |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|rmsCorr|  astCat|mag  |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                                        
2023 CX1   | Sar2667| CCD|L54 |    |2023-02-13T01:17:08.448Z|118.39658  |+36.14164  |     |      |       |   Gaia2|17.1 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|C95 |    |2023-02-13T01:21:45.014Z|119.09967  |+36.93964  |     |      |       |  Gaia3E|17.5 |      |   G|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|L54 |    |2023-02-13T01:24:14.400Z|118.3975   |+36.15153  |     |      |       |   Gaia2|17.1 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|C95 |    |2023-02-13T01:26:39.034Z|119.10308  |+36.99214  |     |      |       |  Gaia3E|18   |      |   G|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|C95 |    |2023-02-13T01:32:34.483Z|119.10892  |+37.06092  |     |      |       |  Gaia3E|15.4 |      |   G|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|L54 |    |2023-02-13T01:33:42.048Z|118.40475  |+36.16442  |     |      |       |   Gaia2|17.1 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CMO|L01 |    |2023-02-13T01:35:31.56Z |118.763804 |+36.615219 |0.066|0.066 |       |   Gaia3|16.3 |      |   G|   Gaia3|      |      |  15|      |t    |                                               
2023 CX1   | K23C01X| CMO|L01 |    |2023-02-13T01:36:17.31Z |118.764804 |+36.62055  |0.066|0.078 |       |   Gaia3|16.6 |      |   G|   Gaia3|      |      |  15|      |t    |                                               
2023 CX1   | K23C01X| CMO|L01 |    |2023-02-13T01:37:01.63Z |118.765771 |+36.625572 |0.055|0.066 |       |   Gaia3|16.2 |      |   G|   Gaia3|      |      |  15|      |t    |                                               
2023 CX1   | Sar2667| CCD|C95 |    |2023-02-13T01:37:29.539Z|119.11617  |+37.12347  |     |      |       |  Gaia3E|15.4 |      |   G|        |      |      |    |      |K    |                                               
2023 CX1   | K23C01X| CMO|L01 |    |2023-02-13T01:37:46.67Z |118.766887 |+36.630917 |0.078|0.077 |       |   Gaia3|16.4 |      |   G|   Gaia3|      |      |  15|      |t    |                                               
2023 CX1   | K23C01X| CMO|L01 |    |2023-02-13T01:38:31.60Z |118.767996 |+36.63625  |0.066|0.066 |       |   Gaia3|16.2 |      |   G|   Gaia3|      |      |  15|      |t    |                                               
2023 CX1   | Sar2667| CCD|Y66 |    |2023-02-13T01:39:52.704Z|120.27117  |+39.91758  |     |      |       |  ATLAS2|16.9 |      |   V|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|Y66 |    |2023-02-13T01:39:58.752Z|120.27125  |+39.92197  |     |      |       |  ATLAS2|18.1 |      |   V|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|Y66 |    |2023-02-13T01:40:03.072Z|120.27183  |+39.92531  |     |      |       |  ATLAS2|18   |      |   V|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|Y66 |    |2023-02-13T01:40:07.392Z|120.27167  |+39.92831  |     |      |       |  ATLAS2|17.5 |      |   V|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|C95 |    |2023-02-13T01:41:26.016Z|119.12396  |+37.17753  |     |      |       |  Gaia3E|17.9 |      |   G|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:42:48.960Z|118.77563  |+36.66811  |     |      |       |   Gaia2|15.7 |      |   G|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|L54 |    |2023-02-13T01:43:10.560Z|118.42042  |+36.17639  |     |      |       |   Gaia2|17.1 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|C95 |    |2023-02-13T01:44:14.496Z|119.13046  |+37.21931  |     |      |       |  Gaia3E|     |      |    |        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:45:04.003Z|118.78025  |+36.6855   |     |      |       |   Gaia2|15.9 |      |   G|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:46:00.422Z|118.78246  |+36.69317  |     |      |       |   Gaia2|15.3 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:46:22.627Z|118.78325  |+36.69611  |     |      |       |   Gaia2|15.5 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:46:45.437Z|118.78421  |+36.69925  |     |      |       |   Gaia2|15.5 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:47:07.123Z|118.78508  |+36.70217  |     |      |       |   Gaia2|15.5 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:47:28.810Z|118.78583  |+36.70514  |     |      |       |   Gaia2|15.4 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:47:51.446Z|118.78688  |+36.70825  |     |      |       |   Gaia2|15.4 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:48:13.133Z|118.78783  |+36.71133  |     |      |       |   Gaia2|15.6 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L54 |    |2023-02-13T01:49:04.800Z|118.43475  |+36.18267  |     |      |       |   Gaia2|16.5 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:49:18.451Z|118.79071  |+36.7205   |     |      |       |   Gaia2|15.3 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:49:40.829Z|118.79167  |+36.72364  |     |      |       |   Gaia2|15.6 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:50:03.293Z|118.79275  |+36.72697  |     |      |       |   Gaia2|15.5 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|C95 |    |2023-02-13T01:50:12.970Z|119.14746  |+37.31544  |     |      |       |  Gaia3E|17.3 |      |   G|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:50:25.670Z|118.79379  |+36.73022  |     |      |       |   Gaia2|15.4 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|I93 |    |2023-02-13T01:50:40.445Z|119.67963  |+37.55286  |     |      |       |  ATLAS2|16.4 |      |   V|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:51:34.186Z|118.79708  |+36.74022  |     |      |       |   Gaia2|15.2 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:51:51.811Z|118.79788  |+36.74292  |     |      |       |   Gaia2|15.1 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|I93 |    |2023-02-13T01:52:37.776Z|119.6955   |+37.59611  |     |      |       |  ATLAS2|16.3 |      |   V|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:52:44.170Z|118.80063  |+36.75075  |     |      |       |   Gaia2|15.5 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:53:01.968Z|118.8015   |+36.75347  |     |      |       |   Gaia2|15.5 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|C95 |    |2023-02-13T01:53:12.509Z|119.15696  |+37.36819  |     |      |       |  Gaia3E|16.6 |      |   G|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:53:19.162Z|118.80246  |+36.75614  |     |      |       |   Gaia2|15.3 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:53:36.960Z|118.80333  |+36.75878  |     |      |       |   Gaia2|15.4 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:53:54.154Z|118.80425  |+36.76142  |     |      |       |   Gaia2|15.3 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:54:11.088Z|118.80517  |+36.76406  |     |      |       |   Gaia2|15.3 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:54:28.282Z|118.80617  |+36.76672  |     |      |       |   Gaia2|15.3 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|I93 |    |2023-02-13T01:54:35.971Z|119.7125   |+37.64164  |     |      |       |  ATLAS2|16.2 |      |   V|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:54:45.907Z|118.80713  |+36.76953  |     |      |       |   Gaia2|15.2 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:55:03.101Z|118.80813  |+36.77233  |     |      |       |   Gaia2|15.1 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:55:20.899Z|118.80908  |+36.77511  |     |      |       |   Gaia2|15.1 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:55:37.574Z|118.80992  |+36.77772  |     |      |       |   Gaia2|15.1 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:55:54.854Z|118.811    |+36.78053  |     |      |       |   Gaia2|15.2 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:56:12.221Z|118.81188  |+36.78333  |     |      |       |   Gaia2|15.1 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:56:29.933Z|118.813    |+36.78611  |     |      |       |   Gaia2|15   |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|I93 |    |2023-02-13T01:56:33.907Z|119.73058  |+37.6895   |     |      |       |  ATLAS2|16.3 |      |   V|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:56:47.213Z|118.81408  |+36.789    |     |      |       |   Gaia2|14.8 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:57:22.118Z|118.81604  |+36.79483  |     |      |       |   Gaia2|14.8 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:57:39.312Z|118.81713  |+36.79758  |     |      |       |   Gaia2|15.1 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|V39 |  00|2023-02-13T01:57:44.39Z |134.28075  |+38.747486 |0.176|0.169 |       |   Gaia3|15.6 |      |   G|   Gaia3|      |      | 0.2|      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:57:56.765Z|118.81825  |+36.80053  |     |      |       |   Gaia2|15.1 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:58:13.786Z|118.81938  |+36.80336  |     |      |       |   Gaia2|14.9 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|V39 |  00|2023-02-13T01:58:18.36Z |134.41455  |+38.779131 |0.162|0.144 |       |   Gaia3|16   |      |   G|   Gaia3|      |      | 0.2|      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:58:31.066Z|118.82046  |+36.80633  |     |      |       |   Gaia2|15.1 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|I93 |    |2023-02-13T01:58:31.498Z|119.74971  |+37.73939  |     |      |       |  ATLAS2|16.2 |      |   V|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|C95 |    |2023-02-13T01:58:34.522Z|119.178    |+37.47325  |     |      |       |  Gaia3E|17.5 |      |   G|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:58:48.864Z|118.82163  |+36.80936  |     |      |       |   Gaia2|15.2 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|V39 |  00|2023-02-13T01:58:50.51Z |134.543196 |+38.809419 |0.157|0.127 |       |   Gaia3|16   |      |   G|   Gaia3|      |      | 0.2|      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:59:06.230Z|118.82267  |+36.81236  |     |      |       |   Gaia2|14.9 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T01:59:12.540Z|134.865375 |+38.07702  |0.373|0.31  | 0     |   Gaia2|15.77|0.459 |   G|   Gaia2|      |0.999 |    |0.352 |m    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T01:59:19.095Z|134.89263  |+38.08197  |0.322|0.275 | 0.0001|   Gaia2|15.74|0.442 |   G|   Gaia2|      |1.312 |    |0.335 |m    |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:59:23.942Z|118.82388  |+36.81536  |     |      |       |   Gaia2|15   |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|V39 |  00|2023-02-13T01:59:24.38Z |134.68115  |+38.841558 |0.178|0.147 |       |   Gaia3|15.9 |      |   G|   Gaia3|      |      | 0.2|      |     |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T01:59:25.695Z|134.920305 |+38.087    |0.347|0.288 | 0     |   Gaia2|16   |0.453 |   G|   Gaia2|      |1.049 |    |0.33  |m    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T01:59:32.255Z|134.947575 |+38.0921   |0.361|0.301 |-0.0002|   Gaia2|15.87|0.436 |   G|   Gaia2|      |1.155 |    |0.352 |m    |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:59:41.136Z|118.82504  |+36.81833  |     |      |       |   Gaia2|15.3 |      |   G|        |      |      |    |      |b    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T01:59:45.993Z|135.005145 |+38.10228  |0.351|0.312 | 0     |   Gaia2|15.77|0.436 |   G|   Gaia2|      |1.136 |    |0.347 |m    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T01:59:52.844Z|135.034875 |+38.1077   |0.373|0.341 | 0     |   Gaia2|15.89|0.44  |   G|   Gaia2|      |1.036 |    |0.341 |m    |                                               
2023 CX1   | K23C01X| CCD|V39 |  00|2023-02-13T01:59:57.55Z |134.818604 |+38.873417 |0.147|0.121 |       |   Gaia3|15.9 |      |   G|   Gaia3|      |      | 0.2|      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T01:59:58.157Z|118.82621  |+36.82133  |     |      |       |   Gaia2|15.1 |      |   G|        |      |      |    |      |b    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T01:59:59.384Z|135.0618   |+38.11266  |0.345|0.298 |-0.0001|   Gaia2|15.95|0.452 |   G|   Gaia2|      |1.051 |    |0.329 |m    |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T02:00:16.128Z|118.82738  |+36.82447  |     |      |       |   Gaia2|15   |      |   G|        |      |      |    |      |b    |                                               
2023 CX1   | Sar2667| CCD|I93 |    |2023-02-13T02:00:29.520Z|119.77013  |+37.79214  |     |      |       |  ATLAS2|16.1 |      |   V|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|V39 |  00|2023-02-13T02:00:31.82Z |134.963204 |+38.906617 |0.139|0.115 |       |   Gaia3|15.7 |      |   G|   Gaia3|      |      | 0.2|      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T02:00:33.926Z|118.82854  |+36.82758  |     |      |       |   Gaia2|15   |      |   G|        |      |      |    |      |b    |                                               
2023 CX1   | Sar2667| CCD|L54 |    |2023-02-13T02:00:47.232Z|118.476    |+36.19061  |     |      |       |   Gaia2|16.4 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T02:00:51.206Z|118.82983  |+36.83067  |     |      |       |   Gaia2|15   |      |   G|        |      |      |    |      |b    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:01:06.066Z|135.350385 |+38.16422  |0.536|0.492 | 0     |   Gaia2|15.46|0.431 |   G|   Gaia2|      |1.042 |    |0.356 |m    |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T02:01:08.832Z|118.83096  |+36.83378  |     |      |       |   Gaia2|15   |      |   G|        |      |      |    |      |b    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:01:19.176Z|135.408375 |+38.1745   |0.355|0.303 | 0     |   Gaia2|15.76|0.422 |   G|   Gaia2|      |1.1   |    |0.354 |m    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:01:25.728Z|135.436755 |+38.17945  |0.372|0.326 | 0     |   Gaia2|15.9 |0.444 |   G|   Gaia2|      |0.977 |    |0.349 |m    |                                               
2023 CX1   | Sar2667| CCD|L01 |    |2023-02-13T02:01:25.853Z|118.83217  |+36.83683  |     |      |       |   Gaia2|15.3 |      |   G|        |      |      |    |      |b    |                                               
2023 CX1   | Sar2667| CCD|C95 |    |2023-02-13T02:02:09.485Z|119.19446  |+37.55175  |     |      |       |  Gaia3E|16.1 |      |   G|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|I93 |    |2023-02-13T02:02:26.938Z|119.79188  |+37.84753  |     |      |       |  ATLAS2|16.1 |      |   V|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:03:01.896Z|135.87624  |+38.25604  |0.355|0.303 | 0     |   Gaia2|15.8 |0.427 |   G|   Gaia2|      |1.078 |    |0.331 |m    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:03:08.444Z|135.906015 |+38.26113  |0.291|0.257 | 0     |   Gaia2|15.54|0.416 |   G|   Gaia2|      |1.169 |    |0.299 |m    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:03:21.627Z|135.968235 |+38.27188  |0.319|0.267 |-0.0001|   Gaia2|15.85|0.426 |   G|   Gaia2|      |1.154 |    |0.324 |m    |                                               
2023 CX1   | Sar2667| CCD|I93 |    |2023-02-13T02:04:24.528Z|119.81504  |+37.90625  |     |      |       |  ATLAS2|16.1 |      |   V|        |      |      |    |      |K    |                                               
2023 CX1   | K23C01X| CCD|I93 |    |2023-02-13T02:05:42.20Z |119.830797 |+37.946299 |0.13 |0.14  |       |   Gaia2|15.8 |0.08  |   G|   Gaia2| 5.4  |1.5   |  10|      |K    |Replacement of obsID: Lah2Cg010000F3mS010000009
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:05:56.942Z|136.73619  |+38.39994  |0.285|0.226 | 0     |   Gaia2|15.66|0.425 |   G|   Gaia2|      |1.281 |    |0.316 |m    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:06:03.493Z|136.77006  |+38.40537  |0.285|0.228 | 0     |   Gaia2|15.56|0.409 |   G|   Gaia2|      |1.304 |    |0.318 |m    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:06:10.164Z|136.804755 |+38.4112   |0.294|0.231 | 0     |   Gaia2|15.74|0.422 |   G|   Gaia2|      |1.287 |    |0.322 |m    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:06:17.083Z|136.84086  |+38.417    |0.271|0.226 |-0.0001|   Gaia2|15.59|0.418 |   G|   Gaia2|      |1.374 |    |0.311 |m    |                                               
2023 CX1   | K23C01X| CCD|I93 |    |2023-02-13T02:06:17.46Z |119.838395 |+37.965205 |0.14 |0.15  |       |   Gaia2|15.7 |0.11  |   G|   Gaia2| 5.4  |1.56  |  10|      |K    |Replacement of obsID: Lah2Cg010000F3mS010000009
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:06:30.462Z|136.91097  |+38.42835  |0.287|0.231 | 0.0001|   Gaia2|15.78|0.422 |   G|   Gaia2|      |1.317 |    |0.312 |m    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:06:37.035Z|136.945695 |+38.43391  |0.289|0.236 | 0     |   Gaia2|15.8 |0.42  |   G|   Gaia2|      |1.29  |    |0.32  |m    |                                               
2023 CX1   | K23C01X| CCD|I93 |    |2023-02-13T02:06:44.49Z |119.844234 |+37.979925 |0.14 |0.14  |       |   Gaia2|15.6 |0.09  |   G|   Gaia2| 5.4  |1.57  |  10|      |K    |Replacement of obsID: Lah2Cg010000F3mS010000009
2023 CX1   | Sar2667| CCD|L54 |    |2023-02-13T02:06:56.160Z|118.50442  |+36.19025  |     |      |       |   Gaia2|16.2 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|I93 |    |2023-02-13T02:07:11.21Z |119.850182 |+37.994773 |0.14 |0.14  |       |   Gaia2|15.6 |0.09  |   G|   Gaia2| 5.4  |1.56  |  10|      |K    |Replacement of obsID: Lah2Cg010000F3mS010000009
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:08:24.126Z|137.530185 |+38.52605  |0.328|0.316 | 0     |   Gaia2|15.57|0.368 |   G|   Gaia2|      |1.22  |    |0.269 |     |                                               
2023 CX1   | Sar2667| CCD|204 |    |2023-02-13T02:08:37.248Z|119.28088  |+37.20825  |     |      |       |   Gaia2|15.8 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:08:37.278Z|137.604075 |+38.5375   |0.315|0.315 | 0     |   Gaia2|15.39|0.374 |   G|   Gaia2|      |1.28  |    |0.267 |     |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:08:43.944Z|137.642865 |+38.54332  |0.364|0.351 | 0     |   Gaia2|15.6 |0.379 |   G|   Gaia2|      |1.187 |    |0.276 |     |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:08:50.502Z|137.679225 |+38.54899  |0.329|0.321 | 0     |   Gaia2|15.75|0.377 |   G|   Gaia2|      |1.082 |    |0.268 |     |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:08:58.166Z|137.724833 |+38.556056 |     |      |       |   Gaia2|15.6 |      |   G|   Gaia2|      |      |    |0.286 |H    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:09:11.771Z|137.802417 |+38.567833 |     |      |       |   Gaia2|     |      |    |        |      |      |    |0.301 |H    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:09:18.323Z|137.839833 |+38.573583 |     |      |       |   Gaia2|     |      |    |        |      |      |    |0.29  |H    |                                               
2023 CX1   | Sar2667| CCD|204 |    |2023-02-13T02:11:08.189Z|119.30517  |+37.2565   |     |      |       |   Gaia2|15.6 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:11:17.746Z|138.56225  |+38.680472 |0.346|0.337 | 0     |   Gaia2|15.54|0.369 |   G|   Gaia2|      |1.136 |    |0.262 |H    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:11:24.300Z|138.602125 |+38.686111 |0.331|0.325 | 0     |   Gaia2|15.37|0.373 |   G|   Gaia2|      |1.169 |    |0.248 |H    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:11:30.852Z|138.644667 |+38.69225  |0.3  |0.289 | 0     |   Gaia2|15.49|0.362 |   G|   Gaia2|      |1.249 |    |0.253 |H    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:11:43.958Z|138.727958 |+38.70425  |0.342|0.341 | 0     |   Gaia2|15.55|0.365 |   G|   Gaia2|      |1.052 |    |0.246 |H    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:11:50.906Z|138.771125 |+38.710333 |     |      |       |   Gaia2|     |      |    |        |      |      |    |0.263 |H    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:11:57.505Z|138.814417 |+38.716694 |     |      |       |   Gaia2|     |      |    |        |      |      |    |0.257 |H    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:12:04.099Z|138.855458 |+38.722306 |     |      |       |   Gaia2|     |      |    |        |      |      |    |0.278 |H    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:12:10.704Z|138.899625 |+38.728583 |     |      |       |   Gaia2|     |      |    |        |      |      |    |0.272 |H    |                                               
2023 CX1   | Sar2667| CCD|L54 |    |2023-02-13T02:13:45.696Z|118.54217  |+36.18253  |     |      |       |   Gaia2|16.3 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|204 |    |2023-02-13T02:13:46.214Z|119.33263  |+37.31117  |     |      |       |   Gaia2|15.6 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|C95 |    |2023-02-13T02:13:57.533Z|119.26163  |+37.87283  |     |      |       |  Gaia3E|15.8 |      |   G|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:14:53.349Z|140.012458 |+38.879306 |     |      |       |   Gaia2|15.4 |      |   G|   Gaia2|      |      |    |0.266 |H    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:15:12.954Z|140.155625 |+38.897778 |     |      |       |   Gaia2|     |      |    |        |      |      |    |0.272 |H    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:15:19.497Z|140.20275  |+38.903833 |     |      |       |   Gaia2|     |      |    |        |      |      |    |0.255 |H    |                                               
2023 CX1   | Sar2667| CCD|C95 |    |2023-02-13T02:16:16.032Z|119.27692  |+37.95103  |     |      |       |  Gaia3E|15.9 |      |   G|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|204 |    |2023-02-13T02:16:25.190Z|119.36213  |+37.37064  |     |      |       |   Gaia2|15.3 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:16:59.556Z|140.966208 |+38.998556 |     |      |       |   Gaia2|     |      |    |        |      |      |    |0.271 |H    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:17:19.243Z|141.12175  |+39.017194 |     |      |       |   Gaia2|15.7 |      |   G|   Gaia2|      |      |    |0.264 |H    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:17:25.781Z|141.174333 |+39.023361 |     |      |       |   Gaia2|15.4 |      |   G|   Gaia2|      |      |    |0.267 |H    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:17:32.794Z|141.230333 |+39.030111 |     |      |       |   Gaia2|     |      |    |        |      |      |    |0.277 |H    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:17:46.065Z|141.337792 |+39.042611 |     |      |       |   Gaia2|15.1 |      |   G|   Gaia2|      |      |    |0.264 |H    |                                               
