# version=2017
 permID|provID     |  trkSub|mode|stn |prog|obsTime                 | ra        |dec        |  astCat|mag  |band|notes
 367943|2012 DA14  | K12D14A| CCD|291 |    |2012-04-19T08:44:55.392Z|190.20158  |+57.98044  |  USNOB1|22.3 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|291 |    |2012-04-19T09:12:00.576Z|190.19821  |+57.97356  |  USNOB1|22.7 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|291 |    |2012-04-19T09:37:09.120Z|190.19492  |+57.96764  |  USNOB1|22.6 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|568 |  02|2012-04-23T10:07:51.427Z|189.900163 |+56.57595  |   PPMXL|23.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|568 |  02|2012-04-23T10:18:40.378Z|189.898929 |+56.573094 |   PPMXL|23.8 |   R|     
 367943|2012 DA14  | K12D14A| CCD|568 |  02|2012-04-25T11:19:27.235Z|189.826392 |+55.822169 |   PPMXL|23.3 |   R|     
 367943|2012 DA14  | K12D14A| CCD|568 |  02|2012-04-25T11:35:14.266Z|189.825133 |+55.817642 |   PPMXL|23.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|568 |  02|2012-05-12T09:29:38.285Z|191.093846 |+48.8023   |   PPMXL|23.8 |   R|     
 367943|2012 DA14  | K12D14A| CCD|568 |  02|2012-05-12T09:45:25.315Z|191.094612 |+48.797164 |   PPMXL|23.8 |   R|     
 367943|2012 DA14  | K12D14A| CCD|568 |  02|2012-05-12T10:02:31.488Z|191.095587 |+48.791542 |   PPMXL|23.8 |   R|     
 367943|2012 DA14  | K12D14A| CCD|304 |    |2013-01-09T01:02:43.584Z|353.15062  |-67.23119  |   NOMAD|23.4 |   r|     
 367943|2012 DA14  | K12D14A| CCD|304 |    |2013-01-09T01:09:52.992Z|353.15342  |-67.23153  |   NOMAD|23.5 |   r|     
 367943|2012 DA14  | K12D14A| CCD|304 |    |2013-01-09T01:17:01.536Z|353.15625  |-67.23178  |   NOMAD|23.4 |   r|     
 367943|2012 DA14  | K12D14A| CCD|304 |    |2013-01-11T02:00:56.736Z|354.50858  |-67.50725  |   NOMAD|23.4 |   r|     
 367943|2012 DA14  | K12D14A| CCD|304 |    |2013-01-11T02:03:19.296Z|354.50954  |-67.50742  |   NOMAD|23.3 |   r|     
 367943|2012 DA14  | K12D14A| CCD|304 |    |2013-01-11T02:05:42.720Z|354.51033  |-67.50747  |   NOMAD|23.4 |   r|     
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-06T09:18:31.968Z|  5.11042  |-70.37439  |  USNOB1|20   |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-06T09:23:36.096Z|  5.11071  |-70.37364  |  USNOB1|19.8 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-06T09:28:41.088Z|  5.11067  |-70.37286  |  USNOB1|20.1 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-06T09:33:45.216Z|  5.11088  |-70.37208  |  USNOB1|19.8 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-06T09:38:48.480Z|  5.11117  |-70.37131  |  USNOB1|19.9 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-06T09:43:52.608Z|  5.11125  |-70.37058  |  USNOB1|20   |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-07T09:18:51.840Z|  5.24358  |-70.46764  |  USNOB1|19.8 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-07T09:21:55.008Z|  5.24354  |-70.46714  |  USNOB1|19.7 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-07T09:24:57.312Z|  5.24346  |-70.46658  |  USNOB1|19.8 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-07T09:27:59.616Z|  5.24362  |-70.46608  |  USNOB1|19.6 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-07T09:31:01.920Z|  5.24362  |-70.46553  |  USNOB1|19.6 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-08T10:03:50.976Z|  5.369    |-70.56014  |  USNOB1|19.4 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-08T10:06:53.280Z|  5.36946  |-70.55961  |  USNOB1|19.6 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-08T10:09:55.584Z|  5.37033  |-70.55897  |  USNOB1|19.3 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-08T10:12:58.752Z|  5.37071  |-70.55836  |  USNOB1|19.3 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-08T10:24:56.822Z|  5.33737  |-70.58717  |   PPMXL|19.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-08T10:28:49.584Z|  5.33692  |-70.58619  |   PPMXL|19.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-08T10:32:44.419Z|  5.3365   |-70.58528  |   PPMXL|19.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-08T10:36:41.501Z|  5.33608  |-70.58428  |   PPMXL|19.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-08T10:40:34.867Z|  5.336    |-70.58333  |   PPMXL|19.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-08T10:44:26.419Z|  5.33579  |-70.58236  |   PPMXL|19.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-08T10:48:24.278Z|  5.33558  |-70.58139  |   PPMXL|19.8 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-08T10:52:21.101Z|  5.33554  |-70.58036  |   PPMXL|19.8 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-08T10:56:14.899Z|  5.3355   |-70.57942  |   PPMXL|19.8 |   R|     
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-09T09:33:02.016Z|  5.48167  |-70.68272  |  USNOB1|19.4 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-09T09:36:04.320Z|  5.48179  |-70.68203  |  USNOB1|19.6 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-09T09:42:40.032Z|  5.48212  |-70.6805   |  USNOB1|19.6 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-09T09:53:17.664Z|  5.48321  |-70.678    |  USNOB1|19.8 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-09T09:56:19.968Z|  5.48362  |-70.67736  |  USNOB1|19.7 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-09T10:00:37.958Z|  5.45188  |-70.71328  |   PPMXL|19.6 |   R|     
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-09T10:03:25.920Z|  5.48475  |-70.67581  |  USNOB1|19.9 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-09T10:04:05.059Z|  5.45108  |-70.71236  |   PPMXL|19.6 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-09T10:07:29.654Z|  5.45008  |-70.71142  |   PPMXL|19.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-09T10:10:49.584Z|  5.44946  |-70.7105   |   PPMXL|19.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-09T10:14:10.032Z|  5.44879  |-70.70956  |   PPMXL|19.6 |   R|     
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-09T10:15:35.136Z|  5.48733  |-70.67303  |  USNOB1|19.8 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-09T10:17:29.962Z|  5.44817  |-70.70867  |   PPMXL|19.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-09T10:18:38.304Z|  5.48779  |-70.67225  |  USNOB1|20   |   R|K    
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-09T10:20:53.434Z|  5.44758  |-70.70775  |   PPMXL|19.6 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-09T10:24:13.882Z|  5.447    |-70.70683  |   PPMXL|19.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-09T10:27:34.243Z|  5.44642  |-70.70589  |   PPMXL|19.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-09T10:30:57.542Z|  5.44612  |-70.70492  |   PPMXL|19.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-09T10:34:19.459Z|  5.44562  |-70.70397  |   PPMXL|19.3 |   R|F    
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-09T10:37:46.128Z|  5.44533  |-70.70303  |   PPMXL|19.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-09T10:41:08.563Z|  5.44521  |-70.70206  |   PPMXL|19.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-09T10:44:32.813Z|  5.44492  |-70.70108  |   PPMXL|19.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-09T10:47:56.026Z|  5.44483  |-70.70011  |   PPMXL|19.6 |   R|     
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-09T11:32:40.992Z|  5.518    |-70.65653  |  USNOB1|19.5 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-09T11:35:43.296Z|  5.51958  |-70.65589  |  USNOB1|19.6 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-09T11:38:45.600Z|  5.52121  |-70.65528  |  USNOB1|19.4 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-09T11:41:47.904Z|  5.52317  |-70.65472  |  USNOB1|19.6 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-09T11:59:02.112Z|  5.53387  |-70.6515   |  USNOB1|19.5 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-09T12:17:16.800Z|  5.54687  |-70.64842  |  USNOB1|19.1 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-09T12:29:26.016Z|  5.55567  |-70.64653  |  USNOB1|19.4 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-09T12:44:58.272Z|  5.5685   |-70.64419  |  USNOB1|19.6 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-10T02:52:09.898Z|  5.52442  |-70.75928  |   PPMXL|20.2 |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-10T02:55:23.952Z|  5.52587  |-70.75833  |   PPMXL|19.6 |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-10T02:58:37.229Z|  5.52738  |-70.75736  |   PPMXL|19.6 |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-10T03:01:50.506Z|  5.52929  |-70.75639  |   PPMXL|19.8 |   R|     
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-10T09:18:40.608Z|  5.59521  |-70.82992  |  USNOB1|19.9 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-10T09:33:52.992Z|  5.59525  |-70.82597  |  USNOB1|19.7 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-10T09:49:05.376Z|  5.59671  |-70.82189  |  USNOB1|19.7 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-10T10:04:16.032Z|  5.59946  |-70.81797  |  USNOB1|19.2 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-10T10:16:26.112Z|  5.60246  |-70.81483  |  USNOB1|19.1 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-10T10:31:38.496Z|  5.60746  |-70.81094  |  USNOB1|19.3 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-10T10:37:43.968Z|  5.60954  |-70.80939  |  USNOB1|19.3 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-10T11:02:04.128Z|  5.62075  |-70.80336  |  USNOB1|19.2 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-10T11:50:46.176Z|  5.65171  |-70.79236  |  USNOB1|19.2 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-10T11:53:48.480Z|  5.65412  |-70.79181  |  USNOB1|19.2 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-10T12:12:04.032Z|  5.66875  |-70.78814  |  USNOB1|19.2 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-10T12:21:10.944Z|  5.67683  |-70.78642  |  USNOB1|19.1 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-10T12:24:13.248Z|  5.67946  |-70.78586  |  USNOB1|19.1 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-10T12:27:16.416Z|  5.68225  |-70.78536  |  USNOB1|19.5 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-10T12:41:28.320Z|  5.69542  |-70.783    |  USNOB1|19.9 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T02:47:10.608Z|  5.63146  |-70.93189  |   PPMXL|19   |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T02:50:24.835Z|  5.63333  |-70.93081  |   PPMXL|19   |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T02:53:38.544Z|  5.63512  |-70.92969  |   PPMXL|19.2 |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T02:56:52.080Z|  5.63729  |-70.9285   |   PPMXL|19   |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T03:00:05.530Z|  5.63921  |-70.92736  |   PPMXL|19   |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T03:03:18.893Z|  5.64129  |-70.92628  |   PPMXL|19.1 |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T03:06:32.515Z|  5.64367  |-70.92517  |   PPMXL|19.1 |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T03:09:45.965Z|  5.64592  |-70.924    |   PPMXL|19.1 |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T03:12:59.414Z|  5.648    |-70.92292  |   PPMXL|19.1 |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T03:16:12.778Z|  5.65062  |-70.92189  |   PPMXL|19.1 |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T03:19:26.314Z|  5.65292  |-70.92083  |   PPMXL|19.1 |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T03:22:39.763Z|  5.65567  |-70.91975  |   PPMXL|19.1 |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T03:25:53.213Z|  5.65829  |-70.91869  |   PPMXL|19.2 |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T03:29:06.662Z|  5.661    |-70.91761  |   PPMXL|19.2 |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T03:32:20.112Z|  5.66338  |-70.91656  |   PPMXL|19.2 |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T03:35:33.475Z|  5.66621  |-70.91558  |   PPMXL|18.9 |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T03:38:47.011Z|  5.66933  |-70.9145   |   PPMXL|19.1 |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T03:42:00.461Z|  5.67233  |-70.91347  |   PPMXL|18.9 |   R|     
 367943|2012 DA14  | K12D14A| CCD|W86 |    |2013-02-11T03:45:13.997Z|  5.67521  |-70.91258  |   PPMXL|19   |   R|     
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-11T09:29:56.256Z|  5.71458  |-71.02019  |  USNOB1|20.1 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-11T10:07:56.352Z|  5.72133  |-71.00892  |  USNOB1|19.1 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-11T10:15:32.544Z|  5.72337  |-71.00661  |  USNOB1|19.8 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-11T10:25:40.800Z|  5.72717  |-71.00344  |  USNOB1|19.6 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-11T10:30:44.928Z|  5.72971  |-71.00217  |  USNOB1|19.8 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-11T10:40:53.184Z|  5.73492  |-70.99939  |  USNOB1|19.1 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-11T11:06:14.688Z|  5.75013  |-70.99231  |  USNOB1|19.4 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-11T11:44:19.968Z|  5.78063  |-70.98247  |  USNOB1|19.3 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-11T11:49:24.096Z|  5.78529  |-70.98142  |  USNOB1|19.3 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|474 |    |2013-02-11T11:54:28.224Z|  5.78992  |-70.98019  |  USNOB1|19.2 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|E07 |    |2013-02-13T12:06:33.120Z|  6.04129  |-71.85261  |   UCAC4|18.4 |   V|K    
 367943|2012 DA14  | K12D14A| CCD|E07 |    |2013-02-13T12:30:55.872Z|  6.07608  |-71.84314  |   UCAC4|19.1 |   V|K    
 367943|2012 DA14  | K12D14A| CCD|E07 |    |2013-02-13T12:35:35.808Z|  6.08404  |-71.84128  |   UCAC4|19.1 |   V|K    
 367943|2012 DA14  | K12D14A| CCD|E07 |    |2013-02-13T12:42:36.576Z|  6.09546  |-71.83864  |   UCAC4|18.7 |   V|K    
 367943|2012 DA14  | K12D14A| CCD|E07 |    |2013-02-13T12:47:45.024Z|  6.10496  |-71.837    |   UCAC4|18.3 |   V|K    
 367943|2012 DA14  | K12D14A| CCD|E07 |    |2013-02-13T12:53:35.808Z|  6.11587  |-71.83481  |   UCAC4|18.2 |   V|K    
 367943|2012 DA14  | K12D14A| CCD|E07 |    |2013-02-13T13:07:36.480Z|  6.14392  |-71.83039  |   UCAC4|18.8 |   V|K    
 367943|2012 DA14  | K12D14A| CCD|E07 |    |2013-02-13T13:22:48.864Z|  6.17767  |-71.82597  |   UCAC4|19   |   V|K    
 367943|2012 DA14  | K12D14A| CCD|807 |  0W|2013-02-14T01:21:59.616Z|  6.13     |-72.52178  |   UCAC3|17.5 |   V|K    
 367943|2012 DA14  | K12D14A| CCD|807 |  0W|2013-02-14T01:26:26.592Z|  6.13054  |-72.51992  |   UCAC3|17.4 |   V|K    
 367943|2012 DA14  | K12D14A| CCD|807 |  0W|2013-02-14T01:30:43.200Z|  6.13142  |-72.51808  |   UCAC3|17.5 |   V|K    
 367943|2012 DA14  | K12D14A| CCD|807 |  0W|2013-02-14T01:34:58.944Z|  6.13279  |-72.51628  |   UCAC3|17.4 |   V|K    
 367943|2012 DA14  | K12D14A| CCD|807 |  0W|2013-02-14T01:39:01.728Z|  6.13438  |-72.51456  |   UCAC3|17.4 |   V|K    
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-14T10:15:43.776Z|  6.37883  |-73.18794  |  USNOB1|16.5 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-14T10:20:43.584Z|  6.37825  |-73.18708  |  USNOB1|16.7 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-14T10:48:27.648Z|  6.38596  |-73.18322  |  USNOB1|     |    |     
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-14T10:58:28.128Z|  6.39263  |-73.18167  |  USNOB1|16.5 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-14T11:03:23.270Z|  6.35692  |-73.19894  |   PPMXL|16.2 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-14T11:06:06.480Z|  6.35938  |-73.19844  |   PPMXL|16.2 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-14T11:08:27.744Z|  6.40317  |-73.18014  |  USNOB1|16.7 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-14T11:09:44.381Z|  6.36267  |-73.19778  |   PPMXL|16.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-14T11:13:03.187Z|  6.36617  |-73.19714  |   PPMXL|16.6 |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-14T11:16:22.771Z|  6.36988  |-73.19656  |   PPMXL|17   |   R|     
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-14T11:19:54.106Z|  6.37433  |-73.19592  |   PPMXL|17.1 |   R|F    
 367943|2012 DA14  | K12D14A| CCD|E10 |  00|2013-02-14T11:23:10.752Z|  6.37887  |-73.19531  |   PPMXL|16.9 |   R|F    
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-14T12:17:34.944Z|  6.55387  |-73.17364  |  USNOB1|     |    |     
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-14T12:27:35.424Z|  6.58783  |-73.17375  |  USNOB1|17   |   V|     
 367943|2012 DA14  | K12D14A| CCD|D90 |  0U|2013-02-14T14:01:10.042Z|  6.84638  |-73.25369  |   UCAC3|16   |   R|     
 367943|2012 DA14  | K12D14A| CCD|D90 |  0U|2013-02-14T14:03:30.010Z|  6.85833  |-73.25442  |   UCAC3|16   |   R|     
 367943|2012 DA14  | K12D14A| CCD|D90 |  0U|2013-02-14T14:05:49.027Z|  6.87054  |-73.25508  |   UCAC3|16   |   R|     
 367943|2012 DA14  | K12D14A| CCD|D90 |  0U|2013-02-14T14:08:07.958Z|  6.88225  |-73.25586  |   UCAC3|16   |   R|     
 367943|2012 DA14  | K12D14A| CCD|D90 |  0U|2013-02-14T14:11:36.960Z|  6.90113  |-73.25706  |   UCAC3|16   |   R|     
 367943|2012 DA14  | K12D14A| CCD|D90 |  0U|2013-02-14T14:15:06.998Z|  6.91983  |-73.25828  |   UCAC3|16   |   R|     
 367943|2012 DA14  | K12D14A| CCD|D90 |  0U|2013-02-14T14:17:26.966Z|  6.93279  |-73.25911  |   UCAC3|16   |   R|     
 367943|2012 DA14  | K12D14A| CCD|I47 |    |2013-02-15T00:47:26.880Z|  7.29304  |-75.55225  |   UCAC3|16.5 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|I47 |    |2013-02-15T00:50:21.408Z|  7.29267  |-75.55767  |   UCAC3|15.5 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|I47 |    |2013-02-15T00:53:25.440Z|  7.29383  |-75.56353  |   UCAC3|15.4 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|I47 |    |2013-02-15T00:56:47.616Z|  7.29458  |-75.56994  |   UCAC3|15.5 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|I47 |    |2013-02-15T01:00:08.928Z|  7.297    |-75.57597  |   UCAC3|15.8 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|I47 |    |2013-02-15T01:01:40.512Z|  7.29775  |-75.57889  |   UCAC3|16.4 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|I47 |    |2013-02-15T01:03:21.600Z|  7.2985   |-75.58208  |   UCAC3|15.6 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|821 |    |2013-02-15T01:25:03.648Z|  7.20708  |-75.57453  |   UCAC3|15.6 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|821 |    |2013-02-15T01:35:48.192Z|  7.24342  |-75.59383  |   UCAC3|15.3 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|821 |    |2013-02-15T01:46:37.056Z|  7.28708  |-75.61383  |   UCAC3|15.3 |   R|K    
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-15T10:28:14.592Z| 10.70029  |-81.00044  |  USNOB1|13.2 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-15T10:29:15.072Z| 10.71479  |-81.01378  |  USNOB1|13.2 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-15T10:30:12.096Z| 10.72958  |-81.02681  |  USNOB1|13.3 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-15T10:30:44.928Z| 10.73725  |-81.03339  |  USNOB1|13.3 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-15T10:31:11.712Z| 10.74512  |-81.03994  |  USNOB1|13.2 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-15T10:31:45.408Z| 10.75263  |-81.04658  |  USNOB1|13.3 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-15T10:32:14.784Z| 10.76037  |-81.05322  |  USNOB1|13.2 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E07 |    |2013-02-15T11:44:04.416Z| 12.93279  |-82.19519  |   UCAC4|13.1 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E07 |    |2013-02-15T11:44:45.888Z| 12.96387  |-82.20753  |   UCAC4|13.1 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E07 |    |2013-02-15T11:45:52.416Z| 13.01317  |-82.227    |   UCAC4|13.1 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E07 |    |2013-02-15T11:46:14.016Z| 13.03033  |-82.23333  |   UCAC4|13.1 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-15T16:10:07.680Z|135.45408  |-83.30994  |  USNOB1|11.5 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-15T16:10:18.048Z|135.53692  |-83.29344  |  USNOB1|12   |   V|     
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-15T16:10:28.416Z|135.62037  |-83.27697  |  USNOB1|11.6 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-15T16:10:37.920Z|135.70312  |-83.26042  |  USNOB1|11.6 |   V|     
 367943|2012 DA14  | K12D14A| CCD|E23 |    |2013-02-15T16:10:48.288Z|135.78596  |-83.24386  |  USNOB1|11.7 |   V|     
 367943|2012 DA14  | K12D14A| CCD|J95 |    |2013-02-15T20:43:09.466Z|185.17562  |+38.65764  |   UCAC3|     |    |     
 367943|2012 DA14  | K12D14A| CCD|J95 |    |2013-02-15T20:43:20.525Z|185.18579  |+38.74561  |   UCAC3|     |    |     
 367943|2012 DA14  | K12D14A| CCD|J95 |    |2013-02-15T20:47:31.085Z|185.41725  |+40.69103  |   UCAC3| 8.3 |   R|     
 367943|2012 DA14  | K12D14A| CCD|J95 |    |2013-02-15T20:48:17.136Z|185.45992  |+41.03828  |   UCAC3| 8   |   R|     
