# version=2017
provID     |  trkSub|mode|stn |prog|obsTime                 | ra        |dec        |rmsRA  |rmsDec |rmsCorr|  astCat|mag   |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                              
2024 PT5   | K24P05T| CCD|G34 |    |2024-08-19T20:26:25.584Z|267.41192  |+32.94744  |       |       |       |   Gaia2|19    |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Z84 |  06|2024-08-23T20:22:31.181Z|265.595438 |+42.608297 |       |       |       |   Gaia2|20.1  |      |   G|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|Z84 |  06|2024-08-23T20:31:31.267Z|265.581771 |+42.619172 |       |       |       |   Gaia2|20.4  |      |   G|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|033 |  01|2024-08-27T19:42:53.280Z|263.96287  |+48.77517  |       |       |       |  Gaia3E|21.1  |      |   V|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|033 |  01|2024-08-27T19:44:32.640Z|263.96104  |+48.77639  |       |       |       |  Gaia3E|21.3  |      |   V|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|033 |  01|2024-08-27T19:46:11.136Z|263.95917  |+48.77764  |       |       |       |  Gaia3E|21.3  |      |   V|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|Z84 |  06|2024-08-28T20:06:04.752Z|263.603146 |+50.0816   |       |       |       |     UNK|20.8  |      |   G|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|Z84 |  06|2024-08-28T20:20:34.454Z|263.583517 |+50.091436 |       |       |       |     UNK|21    |      |   G|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|Z84 |  06|2024-08-28T20:36:39.974Z|263.562117 |+50.1018   |       |       |       |     UNK|20.8  |      |   G|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-10T20:20:04.128Z|260.1755   |+60.22108  |       |       |       |   UCAC4|21.9  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-10T20:36:43.776Z|260.15625  |+60.22489  |       |       |       |   UCAC4|22.1  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2024-09-10T20:40:37.056Z|260.15196  |+60.22572  |       |       |       |   UCAC4|21.5  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-10T21:09:52.704Z|260.11854  |+60.23025  |       |       |       |   UCAC4|22.1  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-10T21:26:26.304Z|260.10188  |+60.23239  |       |       |       |   UCAC4|22.3  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-10T21:28:45.408Z|260.09904  |+60.23261  |       |       |       |   UCAC4|21.8  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-10T21:39:56.736Z|260.08754  |+60.23369  |       |       |       |   UCAC4|21.3  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2024-09-10T21:41:14.496Z|260.08617  |+60.23392  |       |       |       |   UCAC4|21.3  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-10T21:43:00.768Z|260.08483  |+60.23406  |       |       |       |   UCAC4|22.9  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-10T21:50:58.560Z|260.077    |+60.23456  |       |       |       |   UCAC4|22    |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-10T22:00:59.040Z|260.06712  |+60.23522  |       |       |       |   UCAC4|21.6  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-10T22:14:42.432Z|260.05446  |+60.23556  |       |       |       |   UCAC4|23.2  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-10T22:18:57.312Z|260.05112  |+60.23553  |       |       |       |   UCAC4|22.6  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-10T22:26:50.784Z|260.04383  |+60.236    |       |       |       |   UCAC4|21.6  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2024-09-10T22:35:48.192Z|260.03629  |+60.23606  |       |       |       |   UCAC4|21.8  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-10T22:38:22.848Z|260.03467  |+60.23617  |       |       |       |   UCAC4|21.7  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-10T22:48:28.512Z|260.02662  |+60.236    |       |       |       |   UCAC4|22    |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-10T22:58:40.224Z|260.01917  |+60.23581  |       |       |       |   UCAC4|20.8  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-10T23:09:40.320Z|260.01133  |+60.2355   |       |       |       |   UCAC4|20.7  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-10T23:19:46.848Z|260.00454  |+60.235    |       |       |       |   UCAC4|23.1  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-10T23:30:27.936Z|259.99788  |+60.23461  |       |       |       |   UCAC4|21.1  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-11T20:17:26.880Z|259.96754  |+60.75858  |       |       |       |   UCAC4|20.9  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-11T20:33:52.704Z|259.94829  |+60.76214  |       |       |       |   UCAC4|21.9  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2024-09-11T20:39:38.304Z|259.94158  |+60.76308  |       |       |       |   UCAC4|21.6  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-11T21:07:01.632Z|259.91104  |+60.76717  |       |       |       |   UCAC4|22.2  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-11T21:11:37.248Z|259.90554  |+60.76772  |       |       |       |   UCAC4|22.2  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-11T21:23:36.096Z|259.89383  |+60.76883  |       |       |       |   UCAC4|22.1  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-11T21:29:19.104Z|259.88767  |+60.77     |       |       |       |   UCAC4|22.5  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-11T21:40:09.696Z|259.87721  |+60.77031  |       |       |       |   UCAC4|22.2  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2024-09-11T21:40:17.472Z|259.87613  |+60.7705   |       |       |       |   UCAC4|21.3  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-11T21:48:34.272Z|259.86892  |+60.77122  |       |       |       |   UCAC4|21.3  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-11T22:25:00.192Z|259.83588  |+60.77156  |       |       |       |   UCAC4|23.1  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2024-09-11T22:34:53.760Z|259.82783  |+60.77186  |       |       |       |   UCAC4|21.1  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-11T23:20:44.736Z|259.7955   |+60.77039  |       |       |       |   UCAC4|21.7  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-12T20:14:26.304Z|259.75492  |+61.27867  |       |       |       |   UCAC4|22.3  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-12T20:30:52.128Z|259.73533  |+61.28186  |       |       |       |   UCAC4|22.1  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-12T20:47:26.592Z|259.71683  |+61.28436  |       |       |       |   UCAC4|22.3  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-12T21:04:01.056Z|259.6985   |+61.28661  |       |       |       |   UCAC4|21.7  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-12T21:20:35.520Z|259.681    |+61.28817  |       |       |       |   UCAC4|21.9  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-12T21:37:09.984Z|259.6645   |+61.28925  |       |       |       |   UCAC4|22.1  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-12T21:53:54.816Z|259.64858  |+61.28992  |       |       |       |   UCAC4|23    |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-12T22:16:03.648Z|259.62858  |+61.2905   |       |       |       |   UCAC4|22.2  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-13T20:21:50.400Z|259.52208  |+61.78442  |       |       |       |   UCAC4|22.8  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-13T20:49:15.456Z|259.49079  |+61.78842  |       |       |       |   UCAC4|21.3  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-13T21:18:37.152Z|259.45958  |+61.79131  |       |       |       |   UCAC4|21.1  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-15T20:15:50.976Z|259.04396  |+62.74603  |       |       |       |   UCAC4|22    |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-15T20:43:16.032Z|259.01267  |+62.7495   |       |       |       |   UCAC4|22    |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-15T21:12:36.864Z|258.98108  |+62.75175  |       |       |       |   UCAC4|24.8  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-17T20:14:51.360Z|258.49333  |+63.64797  |       |       |       |   UCAC4|22.5  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-17T20:39:34.848Z|258.46525  |+63.65031  |       |       |       |   UCAC4|22.1  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-20T20:41:13.344Z|257.49183  |+64.88156  |       |       |       |   UCAC4|21.8  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-20T21:03:22.176Z|257.46775  |+64.88203  |       |       |       |   UCAC4|22    |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-20T21:22:17.472Z|257.4485   |+64.88158  |       |       |       |   UCAC4|23.5  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-21T20:13:59.520Z|257.163    |+65.25753  |       |       |       |   UCAC4|21.6  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-21T20:45:16.992Z|257.12742  |+65.25833  |       |       |       |   UCAC4|22.5  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-21T21:21:06.624Z|257.09021  |+65.25733  |       |       |       |   UCAC4|23.3  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-22T20:11:14.496Z|256.79167  |+65.61769  |       |       |       |   UCAC4|22.5  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-22T20:45:52.416Z|256.75275  |+65.61789  |       |       |       |   UCAC4|22.1  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-23T20:12:31.392Z|256.40392  |+65.96142  |       |       |       |   UCAC4|22.7  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-23T20:55:26.112Z|256.3565   |+65.96083  |       |       |       |   UCAC4|23.2  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-24T20:07:16.896Z|256.01437  |+66.28956  |       |       |       |   UCAC4|22.5  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-24T20:31:59.520Z|255.98629  |+66.28942  |       |       |       |   UCAC4|22.8  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-24T20:55:43.392Z|255.96092  |+66.28839  |       |       |       |   UCAC4|22.6  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-25T20:04:16.320Z|255.61429  |+66.60314  |       |       |       |   UCAC4|23    |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-25T20:27:21.312Z|255.58813  |+66.60267  |       |       |       |   UCAC4|22.9  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-25T20:50:35.808Z|255.56321  |+66.60139  |       |       |       |   UCAC4|22.6  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-26T20:02:08.448Z|255.20804  |+66.90303  |       |       |       |   UCAC4|22.5  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-26T20:24:09.504Z|255.18296  |+66.90244  |       |       |       |   UCAC4|22    |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-26T20:46:19.200Z|255.15942  |+66.90117  |       |       |       |   UCAC4|22.7  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-26T21:16:19.776Z|255.12983  |+66.8985   |       |       |       |   UCAC4|23.1  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-26T21:46:20.352Z|255.10421  |+66.89469  |       |       |       |   UCAC4|22.3  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-26T22:49:54.912Z|255.06142  |+66.885    |       |       |       |   UCAC4|22.8  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|T15 |  07|2024-09-27T05:54:27.360Z|254.99675  |+67.02375  |       |       |       |   Gaia2|23    |      |   r|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|T15 |  07|2024-09-27T06:04:04.512Z|254.98629  |+67.02286  |       |       |       |   Gaia2|23    |      |   r|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|T15 |  07|2024-09-27T06:12:58.464Z|254.97688  |+67.02194  |       |       |       |   Gaia2|23    |      |   r|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-27T20:00:55.008Z|254.79646  |+67.19072  |       |       |       |   UCAC4|22.7  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2024-09-27T20:07:31.584Z|254.78917  |+67.19053  |       |       |       |   UCAC4|21.7  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-27T20:17:36.384Z|254.77796  |+67.19011  |       |       |       |   UCAC4|22.1  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-27T20:28:19.200Z|254.76592  |+67.18939  |       |       |       |   UCAC4|22.3  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2024-09-27T20:47:55.968Z|254.74542  |+67.188    |       |       |       |   UCAC4|21.6  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-27T20:50:55.680Z|254.74246  |+67.18775  |       |       |       |   UCAC4|22.5  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-27T21:05:17.952Z|254.72846  |+67.18636  |       |       |       |   UCAC4|22.8  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-27T21:22:48.576Z|254.71242  |+67.18442  |       |       |       |   UCAC4|22.2  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2024-09-27T21:31:22.656Z|254.70517  |+67.18328  |       |       |       |   UCAC4|21.9  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-27T21:55:24.672Z|254.68583  |+67.17986  |       |       |       |   UCAC4|22.3  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-28T20:01:33.888Z|254.38017  |+67.46686  |       |       |       |   UCAC4|22.4  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-28T20:54:31.680Z|254.32325  |+67.46297  |       |       |       |   UCAC4|22.5  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-28T21:12:41.184Z|254.30717  |+67.46083  |       |       |       |   UCAC4|22.2  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|950 |  0W|2024-09-28T21:29:13.056Z|254.29646  |+67.46006  |       |       |       |   UCAC4|22.1  |      |   V|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-28T21:30:05.760Z|254.29088  |+67.45867  |       |       |       |   UCAC4|21.8  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|950 |  0W|2024-09-28T21:38:32.928Z|254.28879  |+67.45878  |       |       |       |   UCAC4|22    |      |   V|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|950 |  0W|2024-09-28T21:47:52.800Z|254.28129  |+67.45747  |       |       |       |   UCAC4|22.1  |      |   V|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|950 |  0W|2024-09-28T21:57:12.672Z|254.27429  |+67.45608  |       |       |       |   UCAC4|21.9  |      |   V|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2024-09-28T22:05:11.328Z|254.26421  |+67.45328  |       |       |       |   UCAC4|22    |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|950 |  0W|2024-09-28T22:06:33.408Z|254.268    |+67.45461  |       |       |       |   UCAC4|22    |      |   V|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|950 |  0W|2024-09-28T22:15:53.280Z|254.26142  |+67.45317  |       |       |       |   UCAC4|22    |      |   V|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-29T19:53:50.784Z|253.97092  |+67.73333  |       |       |       |   UCAC4|23    |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-29T20:21:47.808Z|253.94008  |+67.73164  |       |       |       |   UCAC4|22.9  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-29T20:51:09.504Z|253.91092  |+67.72886  |       |       |       |   UCAC4|22.6  |      |   V|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-30T19:50:50.208Z|253.55513  |+67.99064  |       |       |       |   Gaia2|21.2  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-30T20:17:43.296Z|253.52558  |+67.98889  |       |       |       |   Gaia2|21.7  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-09-30T20:46:33.024Z|253.496    |+67.98608  |       |       |       |   Gaia2|21.9  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-01T20:05:59.136Z|253.11621  |+68.239    |       |       |       |   Gaia2|21.8  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-01T20:38:00.672Z|253.08342  |+68.23581  |       |       |       |   Gaia2|21.7  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-01T21:10:03.936Z|253.05408  |+68.23169  |       |       |       |   Gaia2|21.7  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-04T20:08:34.656Z|251.83088  |+68.94867  |       |       |       |   Gaia2|22.3  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-04T21:15:05.472Z|251.77083  |+68.93958  |       |       |       |   Gaia2|21.8  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-04T22:22:38.496Z|251.729    |+68.92714  |       |       |       |   Gaia2|22.4  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-05T20:22:40.512Z|251.37921  |+69.17406  |       |       |       |   Gaia2|21.7  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-05T21:18:54.432Z|251.33142  |+69.16553  |       |       |       |   Gaia2|22.1  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-05T22:18:09.792Z|251.29617  |+69.15442  |       |       |       |   Gaia2|22.3  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-07T21:11:27.744Z|250.43775  |+69.60889  |       |       |       |   Gaia2|22.4  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-07T21:25:00.768Z|250.42746  |+69.60664  |       |       |       |   Gaia2|22.1  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-08T19:52:46.848Z|250.04033  |+69.83706  |       |       |       |   Gaia2|22.7  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-08T20:18:02.304Z|250.01562  |+69.83372  |       |       |       |   Gaia2|22.3  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-08T20:40:53.472Z|249.99454  |+69.83017  |       |       |       |   Gaia2|21.8  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-09T20:17:07.872Z|249.53408  |+70.04733  |       |       |       |   Gaia2|21.6  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-09T21:09:00.864Z|249.49129  |+70.03856  |       |       |       |   Gaia2|22.8  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-09T22:02:08.160Z|249.45908  |+70.02856  |       |       |       |   Gaia2|22.6  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | 2025-PT| CCD|Y65 |    |2024-10-10T20:16:03.936Z|249.03433  |+70.25772  |       |       |       |   Gaia2|21.7  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | 2025-PT| CCD|Y65 |    |2024-10-10T21:08:00.384Z|248.99242  |+70.24872  |       |       |       |   Gaia2|21.6  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | 2025-PT| CCD|Y65 |    |2024-10-10T22:01:08.544Z|248.96179  |+70.23833  |       |       |       |   Gaia2|20.9  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-14T20:20:50.784Z|246.81558  |+71.05611  |       |       |       |   Gaia2|22.3  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-14T21:26:28.896Z|246.768    |+71.04322  |       |       |       |   Gaia2|22.8  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-18T20:18:19.584Z|244.21292  |+71.74947  |       |       |       |   Gaia2|21.5  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-18T21:14:30.912Z|244.17242  |+71.73678  |       |       |       |   Gaia2|21.9  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2024-10-19T20:15:04.320Z|243.51321  |+71.90039  |       |       |       |   Gaia2|22.1  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2024-10-19T21:01:37.632Z|243.48021  |+71.8895   |       |       |       |   Gaia2|22.5  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-22T20:26:46.752Z|241.33071  |+72.29203  |       |       |       |   Gaia2|22.3  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-22T20:53:17.376Z|241.31321  |+72.28583  |       |       |       |   Gaia2|22.5  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-24T20:14:20.256Z|239.86712  |+72.51722  |       |       |       |   Gaia2|22.7  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-10-24T20:37:57.216Z|239.85129  |+72.51111  |       |       |       |   Gaia2|22.6  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-11-25T03:35:05.568Z|211.61533  |+74.83261  |       |       |       |   Gaia2|21.8  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-11-25T04:17:29.184Z|211.59454  |+74.85017  |       |       |       |   Gaia2|21.4  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-11-25T04:51:48.096Z|211.56875  |+74.86458  |       |       |       |   Gaia2|21.7  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-11-29T03:03:04.032Z|206.23083  |+75.08386  |       |       |       |   Gaia2|21.6  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-11-29T04:11:16.800Z|206.18058  |+75.11383  |       |       |       |   Gaia2|21.8  |      |   G|        |      |      |    |      |K    |                                     
